,txId1,txId2,Time step,class_txId1,class_txId2
2567,148612415,148612058,39,1,2
2568,148546937,148546746,39,2,2
2569,148784981,148785271,39,2,2
2570,149701842,149701845,39,2,2
2571,86904181,149704419,39,2,2
2572,62484751,148793347,39,2,2
2573,94150387,149159419,39,2,2
2574,129841251,149168096,39,2,2
2575,114916139,149569098,39,2,2
2576,148843537,148843735,39,2,2
2577,148702402,149687787,39,2,2
2578,148568948,148568416,39,2,2
2579,43881377,148845257,39,2,2
2580,148827476,149705613,39,2,2
2581,148857969,18277003,39,2,2
2582,148546492,151224076,39,2,2
2583,148845907,148845909,39,2,2
2584,148849226,148863745,39,2,2
2585,148612078,148612058,39,1,2
2586,148842316,148842318,39,2,2
2587,148563652,149569098,39,2,2
2588,148786686,148786690,39,2,2
2589,148842019,148842091,39,2,2
2590,149705613,149705617,39,2,2
2591,148827426,64188626,39,2,2
2592,149705190,149705268,39,2,2
2593,67014644,149697841,39,2,2
2594,15341623,148851798,39,2,2
2595,148791604,110273405,39,2,2
2596,149160231,149158766,39,2,2
2597,148537909,151203504,39,2,2
2598,148793781,3245282,39,2,2
2599,148827410,51113964,39,2,2
2600,149705540,76406659,39,2,2
2601,148568937,148568416,39,2,2
2602,148844425,148844431,39,2,2
2603,151249246,149547729,39,2,2
2604,151211053,149554287,39,2,2
2605,95850377,149158766,39,2,2
2606,84102301,149144930,39,2,2
2607,12154231,149168097,39,2,2
2608,148841737,148841741,39,2,2
2609,149567348,149161349,39,2,2
2610,148850893,38182292,39,2,2
2611,13983579,30799508,39,2,2
2612,5275627,149158766,39,2,2
2613,149753094,149753097,39,2,2
2614,148850625,148850662,39,2,2
2615,149161642,149158766,39,1,2
2616,149158782,149158766,39,2,2
2617,13983579,149167406,39,2,2
2618,2864655,148612058,39,2,2
2619,151222478,149566960,39,2,2
2620,149160216,149833420,39,2,2
2621,151223098,118639527,39,2,2
2622,148863756,148864802,39,2,2
2623,148847746,148847751,39,2,2
2624,161412045,152361795,39,1,2
2625,148886495,149785359,39,2,2
2626,148546740,6818420,39,2,2
2627,148546506,148546492,39,2,2
2628,162434525,151564883,39,2,2
2629,118639527,149566798,39,2,2
2630,149702721,149702838,39,2,2
2631,44595504,149635859,39,2,2
2632,2864655,116139224,39,2,2
2633,148837760,49375401,39,2,2
2634,148612093,148612058,39,1,2
2635,148791090,148791095,39,2,2
2636,148793541,148793555,39,2,2
2637,148860038,149691712,39,2,2
2638,149605863,149168097,39,1,2
2639,149154713,149154428,39,2,2
2640,148841441,86903877,39,2,2
2641,115950776,12102720,39,2,2
2642,148546526,113649806,39,2,2
2643,148674769,148840585,39,2,2
2644,11172561,148568416,39,2,2
2645,148779345,113649806,39,2,2
2646,47683327,149158766,39,2,2
2647,148842013,148842019,39,2,2
2648,149554273,149147165,39,2,2
2649,149129504,149129137,39,1,1
2650,149570741,149157916,39,2,2
2651,12154231,149158766,39,2,2
2652,148537911,86331399,39,2,2
2653,12284459,149158766,39,2,2
2654,59857852,160054606,39,2,2
2655,119075718,148568416,39,2,2
2656,14367822,162434531,39,2,2
2657,149569363,149569098,39,2,2
2658,148562098,149158766,39,2,2
2659,150020806,149569589,39,2,2
2660,151224724,118639527,39,2,2
2661,148652660,152361795,39,2,2
2662,149159427,149158766,39,2,2
2663,28352314,149158077,39,2,2
2664,162434599,157183994,39,2,2
2665,160054606,156747392,39,2,2
2666,148827018,148827021,39,2,2
2667,26329248,118639527,39,2,2
2668,148841991,148841996,39,2,2
2669,38892588,149570736,39,2,2
2670,12062164,118639527,39,2,2
2671,151200845,151200949,39,2,2
2672,148839525,148839528,39,2,2
2673,55607420,149762345,39,2,2
2674,148779342,148779157,39,2,2
2675,148546734,6818420,39,2,2
2676,12401126,148561385,39,2,2
2677,149596407,149596410,39,2,2
2678,149161658,149161646,39,2,2
2679,36807555,148792825,39,2,2
2680,151192988,151203489,39,2,2
2681,149636003,149168096,39,2,2
2682,17996606,148791604,39,2,2
2683,148536082,148612058,39,2,2
2684,148847783,148847791,39,2,2
2685,148837780,152361795,39,2,2
2686,149569579,149569098,39,2,2
2687,148863481,67014644,39,2,2
2688,51113675,149569098,39,2,2
2689,151229968,149570735,39,2,2
2690,9833495,149167406,39,2,2
2691,78079432,148545913,39,2,2
2692,7015277,149569098,39,2,2
2693,111235406,80547925,39,1,1
2694,78789157,118639527,39,2,2
2695,149568051,149158077,39,2,2
2696,148569487,148568416,39,1,2
2697,30700348,162435482,39,2,1
2698,38111661,149154428,39,2,2
2699,3469647,149583464,39,2,2
2700,149567361,149161349,39,2,2
2701,148841686,17345754,39,2,2
2702,148850403,148850410,39,2,2
2703,3245282,149575082,39,2,2
2704,148841333,148841337,39,2,2
2705,148568966,148568416,39,2,2
2706,149158775,149158766,39,2,2
2707,149566964,149566798,39,2,2
2708,148841758,148841911,39,2,2
2709,148852478,148852485,39,2,2
2710,162434531,152650997,39,2,2
2711,149555693,149159034,39,2,2
2712,149160558,149158766,39,2,2
2713,151190824,149570735,39,2,2
2714,149159040,149158766,39,2,2
2715,148845696,148845907,39,2,2
2716,148814770,148815038,39,2,2
2717,149697870,47987650,39,2,2
2718,60731573,149158766,39,2,2
2719,149714324,149184534,39,2,2
2720,149154717,149154428,39,2,2
2721,151193805,149127367,39,2,1
2722,32228844,149702077,39,2,2
2723,148827442,148827447,39,2,2
2724,149147165,149146859,39,2,2
2725,12062166,149161349,39,2,2
2726,148544557,148779345,39,2,2
2727,161400964,149823959,39,1,2
2728,148887174,149798246,39,2,2
2729,51113603,148847757,39,2,2
2730,151224732,149570733,39,2,2
2731,148852292,148852394,39,2,2
2732,149184853,149184852,39,2,2
2733,148847760,148847766,39,2,2
2734,143310472,148779591,39,2,2
2735,149702077,149194772,39,2,2
2736,148809531,148809535,39,2,2
2737,148546194,119043284,39,2,2
2738,149569356,149569098,39,2,2
2739,148699223,149691712,39,2,2
2740,151223380,152702148,39,2,2
2741,148815038,148815040,39,2,2
2742,31614040,149569098,39,2,2
2743,148837780,148837784,39,2,2
2744,148785271,148785280,39,2,2
2745,148838857,148838967,39,2,2
2746,149691712,149691707,39,2,2
2747,6818420,113649806,39,2,2
2748,149161656,149161646,39,2,2
2749,149705279,149705288,39,2,2
2750,149567358,149161349,39,2,2
2751,86904184,149158766,39,2,2
2752,148843735,148843954,39,2,2
2753,9156373,148847511,39,2,2
2754,149159900,149710443,39,2,2
2755,108961020,149569098,39,2,2
2756,149567350,149161349,39,2,2
2757,148652884,149691712,39,2,2
2758,151249353,151249264,39,2,2
2759,149567349,149161349,39,2,2
2760,151202385,149567348,39,2,2
2761,11172561,152361795,39,2,2
2762,135246316,149194782,39,2,2
2763,149570228,149569098,39,2,2
2764,148864802,149184543,39,2,2
2765,148815051,148835281,39,2,2
2766,148861092,149699871,39,2,2
2767,148847751,51113603,39,2,2
2768,151202411,149570735,39,2,2
2769,151195593,152359024,39,1,1
2770,148563818,149547729,39,2,2
2771,86803299,148841438,39,2,2
2772,149567368,149161349,39,2,2
2773,148814550,66990867,39,2,2
2774,120319794,62484751,39,2,2
2775,148549369,148549365,39,2,2
2776,148814767,148814770,39,2,2
2777,148863776,149704411,39,2,2
2778,149753139,149753141,39,2,2
2779,148841669,148841677,39,2,2
2780,85337146,149569098,39,2,2
2781,149605861,149168097,39,2,2
2782,149554287,149147165,39,2,2
2783,148849276,148849528,39,2,2
2784,148844409,148844412,39,2,2
2785,126436479,148845459,39,2,2
2786,3469647,149569098,39,2,2
2787,151264194,149567368,39,2,2
2788,148845467,141251903,39,2,2
2789,149753117,149753120,39,2,2
2790,148845451,126436479,39,2,2
2791,17997502,12154231,39,2,2
2792,151227267,149691712,39,1,2
2793,148850220,148850403,39,2,2
2794,10846099,149154428,39,2,2
2795,148854546,148854549,39,2,2
2796,149158779,149158766,39,2,2
2797,11172561,2067049,39,2,2
2798,148841744,148841749,39,2,2
2799,149698582,149159040,39,2,2
2800,148841677,148841686,39,2,2
2801,9833495,149154428,39,2,2
2802,47622350,149167406,39,2,2
2803,148836219,148836221,39,2,2
2804,149833420,149774188,39,2,2
2805,64781880,126015984,39,2,2
2806,12061834,119043284,39,2,2
2807,149569447,149569098,39,2,2
2808,161424042,152361795,39,1,2
2809,149704419,149704421,39,2,2
2810,152650997,162435684,39,2,2
2811,148844412,148844421,39,2,2
2812,148842318,148842322,39,2,2
2813,148790983,40879076,39,2,2
2814,31614040,149154428,39,2,2
2815,7014841,149569098,39,2,2
2816,149185308,149185303,39,2,2
2817,149705268,149705272,39,2,2
2818,149575523,149575529,39,2,2
2819,149753103,149753105,39,2,2
2820,137164629,118639527,39,2,2
2821,40497229,149184521,39,2,2
2822,151235261,118639527,39,2,2
2823,91400373,149168097,39,2,2
2824,149182874,149182868,39,2,2
2825,30700346,150413125,39,2,1
2826,149159420,149158766,39,2,2
2827,148674452,148675735,39,2,2
2828,12062173,149157916,39,2,2
2829,149159427,149702534,39,2,2
2830,148838603,148838698,39,2,2
2831,149554553,149554557,39,2,2
2832,85621251,149158766,39,2,2
2833,148672512,148672524,39,2,2
2834,149154841,149154721,39,2,2
2835,87771179,148836935,39,2,2
2836,149571659,149159892,39,2,2
2837,24775820,149823959,39,2,2
2838,148881439,149168096,39,1,2
2839,148569208,85337146,39,2,2
2840,148836725,148836731,39,2,2
2841,148838180,148838411,39,2,2
2842,149569116,149569098,39,2,2
2843,148845311,148845451,39,2,2
2844,148675735,148814510,39,2,2
2845,148546737,6818420,39,2,2
2846,151203481,152162148,39,2,2
2847,149572322,92204257,39,2,2
2848,149168099,149167406,39,2,2
2849,149709788,149709792,39,2,2
2850,149159892,149158766,39,2,2
2851,34662595,152361795,39,2,2
2852,112285660,149691712,39,2,2
2853,140870196,148850890,39,2,2
2854,149567352,149161349,39,2,2
2855,64188232,118639527,39,2,2
2856,148609616,19559928,39,2,2
2857,2067049,148612058,39,2,2
2858,149159898,149158766,39,2,2
2859,149567351,149161349,39,2,2
2860,148844753,148844984,39,2,2
2861,149753108,34584290,39,2,2
2862,148792567,148792573,39,2,2
2863,151264192,149798422,39,2,2
2864,148546170,148546162,39,2,2
2865,18426017,151193187,39,2,2
2866,149566960,149566798,39,2,2
2867,24775820,51113675,39,2,2
2868,149159646,149158766,39,2,2
2869,149570718,149774409,39,2,2
2870,149168096,149167406,39,2,2
2871,148561385,151211046,39,2,1
2872,93136339,148779591,39,2,2
2873,11172561,34662595,39,2,2
2874,148827025,148827030,39,2,2
2875,148867642,14182114,39,2,2
2876,17996566,151238012,39,2,2
2877,75406099,149705536,39,2,2
2878,91400373,149569098,39,2,2
2879,148827469,149158766,39,2,2
2880,148612097,148612058,39,2,2
2881,148827450,148827455,39,2,2
2882,148844172,72777111,39,2,2
2883,3905058,12062166,39,2,2
2884,149605802,149168097,39,2,2
2885,148849532,148849789,39,2,2
2886,148608917,148608921,39,2,2
2887,148587956,149691712,39,2,2
2888,148827417,148827422,39,2,2
2889,148838970,148838976,39,2,2
2890,151228201,149691712,39,2,2
2891,148881439,80547925,39,1,1
2892,9899666,149168097,39,2,2
2893,148847772,148847776,39,2,2
2894,149567178,149161349,39,2,2
2895,11172561,149186550,39,2,2
2896,149627694,143317555,39,2,2
2897,30700348,149560434,39,2,2
2898,14182114,31614040,39,2,2
2899,149704414,86904181,39,2,2
2900,149160551,149158766,39,2,2
2901,19559928,149572322,39,2,2
2902,148814754,148814755,39,2,2
2903,148546162,151224076,39,2,2
2904,149628339,149182998,39,2,2
2905,148546741,6818420,39,2,2
2906,149560434,149154841,39,2,2
2907,148839108,148839226,39,2,2
2908,149698204,9095322,39,2,2
2909,148847797,148847802,39,2,2
2910,148838411,148844172,39,2,2
2911,149167747,149167406,39,2,2
2912,149159034,149158766,39,2,2
2913,148844437,88963958,39,2,2
2914,7965704,149168097,39,2,2
2915,29614073,148612058,39,2,2
2916,149753120,149753123,39,2,2
2917,149560434,149168097,39,2,2
2918,76406659,149705552,39,2,2
2919,84812755,149569098,39,2,2
2920,148663563,149691712,39,2,2
2921,148827447,148827450,39,2,2
2922,148852286,148852292,39,2,2
2923,148840585,148840593,39,2,2
2924,148843157,148843334,39,2,2
2925,149567839,149158077,39,2,2
2926,149569586,149569098,39,2,2
2927,49375401,148837780,39,2,2
2928,148845691,148845696,39,2,2
2929,149159379,149158766,39,2,2
2930,149186557,149186550,39,2,2
2931,148839671,148839682,39,2,2
2932,148836707,148836714,39,2,2
2933,51113675,149570228,39,2,2
2934,11172561,149588181,39,2,2
2935,149567365,149161349,39,2,2
2936,148836720,148836725,39,2,2
2937,38892588,149569098,39,2,2
2938,148847511,148847516,39,2,2
2939,149567382,149567373,39,2,2
2940,149698741,127887721,39,2,2
2941,149753141,149753145,39,2,2
2942,45444755,149168097,39,2,2
2943,148847802,148857937,39,2,2
2944,149141685,149182418,39,2,2
2945,149194813,149698018,39,2,2
2946,149705552,149705556,39,2,2
2947,78814858,113649806,39,2,2
2948,148838850,148838857,39,2,2
2949,148608910,17996566,39,2,2
2950,149569105,149569098,39,2,2
2951,148841996,149185296,39,2,2
2952,148674996,148675003,39,2,2
2953,148697637,62019611,39,2,2
2954,149167759,149698204,39,2,2
2955,149555693,149168096,39,2,2
2956,148852182,148852286,39,2,2
2957,161475428,149823959,39,2,2
2958,12401126,148566614,39,2,2
2959,149167759,149167406,39,2,2
2960,7014913,149168096,39,2,2
2961,149567381,149569098,39,2,2
2962,148860009,149699871,39,2,2
2963,149705064,149705190,39,2,2
2964,12061835,78814858,39,2,2
2965,148790971,148790983,39,2,2
2966,149753125,149753128,39,2,2
2967,149206109,149698741,39,2,2
2968,148785284,148785476,39,2,2
2969,149161627,149158766,39,2,2
2970,149141236,149569098,39,2,2
2971,149569589,149569098,39,2,2
2972,151192199,149567357,39,2,2
2973,162434060,162434525,39,2,2
2974,161398548,149823959,39,1,2
2975,149575082,149575269,39,2,2
2976,30700348,162437519,39,2,1
2977,72777111,148844409,39,2,2
2978,148864243,149691712,39,2,2
2979,5928715,148568416,39,2,2
2980,148847719,148847729,39,2,2
2981,149705556,149705600,39,2,2
2982,85621251,13983579,39,2,2
2983,64188626,148827442,39,2,2
2984,148849528,148849532,39,2,2
2985,148786672,148786683,39,2,2
2986,89841044,70190658,39,2,2
2987,152616724,149569447,39,2,2
2988,13983579,149154428,39,2,2
2989,149570742,149157916,39,2,2
2990,148569253,148568416,39,2,2
2991,22283488,149154428,39,2,2
2992,127010216,149161349,39,2,2
2993,148546189,119043284,39,2,2
2994,161486159,149569449,39,2,2
2995,148815040,148815051,39,2,2
2996,124414895,148568416,39,2,2
2997,149753128,149753132,39,2,2
2998,148612337,148612058,39,1,2
2999,148563818,152342510,39,2,2
3000,37530007,149554553,39,2,2
3001,148839597,148839603,39,2,2
3002,24775820,148568416,39,2,2
3003,148864043,136768718,39,2,2
3004,148791595,148791597,39,2,2
3005,148836915,148836921,39,2,2
3006,149635859,149168096,39,2,2
3007,151264194,151264192,39,2,2
3008,149194782,149710201,39,2,2
3009,148695422,149158766,39,2,2
3010,17996561,148850433,39,2,2
3011,148837147,148837342,39,2,2
3012,149596203,149596405,39,2,2
3013,148670312,149691712,39,2,2
3014,149154533,149154428,39,2,2
3015,148568442,148568416,39,2,2
3016,21940716,149159379,39,2,2
3017,149161349,149158077,39,2,2
3018,148850670,140870196,39,2,2
3019,75404761,148568416,39,2,2
3020,148827021,148827025,39,2,2
3021,7965704,85621251,39,2,2
3022,151229975,149566960,39,2,2
3023,149161879,149161874,39,2,2
3024,149144930,149709788,39,2,2
3025,30700346,30700348,39,2,2
3026,148775793,148775791,39,2,2
3027,148841749,148841754,39,2,2
3028,133751539,148841925,39,2,2
3029,148791392,148791514,39,2,2
3030,148827422,148827426,39,2,2
3031,148786424,148786662,39,2,2
3032,149575269,149575523,39,2,2
3033,149156780,149156610,39,2,2
3034,149605448,149168097,39,2,2
3035,148809528,148809531,39,2,2
3036,30700348,162438319,39,2,1
3037,76847998,55607420,39,2,2
3038,51113675,148612058,39,2,2
3039,149567605,149567385,39,2,2
3040,149567146,149161349,39,2,2
3041,161400021,152361795,39,1,2
3042,51113675,2864655,39,2,2
3043,148847511,149168096,39,2,2
3044,149710449,149712634,39,2,2
3045,67160405,149691712,39,2,2
3046,148864800,149182416,39,2,2
3047,148847766,148847772,39,2,2
3048,149709242,149709253,39,2,2
3049,149707731,51082607,39,2,2
3050,149194772,27896017,39,2,2
3051,148612086,148612058,39,1,2
3052,148851806,148852054,39,2,2
3053,91400373,12284459,39,2,2
3054,148651062,62019611,39,2,2
3055,58866785,148839525,39,2,2
3056,149596432,149627692,39,2,2
3057,151217551,149567357,39,2,2
3058,30427669,149154428,39,2,2
3059,148672524,148842013,39,2,2
3060,7014841,7014913,39,2,2
3061,30700346,151187053,39,2,1
3062,149704787,149704952,39,2,2
3063,148775791,151203481,39,2,2
3064,148852394,148852400,39,2,2
3065,148568959,148568416,39,2,2
3066,148836714,148836717,39,2,2
3067,148663563,149686262,39,2,2
3068,149554286,149147165,39,2,2
3069,149627934,149627944,39,2,2
3070,17345754,148841737,39,2,2
3071,149627692,149627694,39,2,2
3072,148612068,148612058,39,1,2
3073,38182292,40497229,39,2,2
3074,148779157,113649806,39,2,2
3075,148651749,149823959,39,2,2
3076,148849989,148850207,39,2,2
3077,149570718,149569098,39,2,2
3078,148569208,148568416,39,2,2
3079,22283488,149168097,39,2,2
3080,149159419,149158766,39,2,2
3081,2864655,149823959,39,2,2
3082,9517432,5928715,39,2,2
3083,114462489,148849217,39,2,2
3084,148672286,149701842,39,2,2
3085,67160407,148849276,39,2,2
3086,148542035,149570735,39,2,2
3087,30461668,149167406,39,2,2
3088,149161688,149161668,39,2,2
3089,149701845,32228844,39,2,2
3090,161583948,151200842,39,2,2
3091,148847738,148847746,39,2,2
3092,149567145,149161349,39,2,2
3093,2864655,9517432,39,2,2
3094,10835543,149785207,39,2,2
3095,148612071,27085149,39,1,1
3096,148546733,6818420,39,2,2
3097,78121217,149699871,39,2,2
3098,148839691,148843157,39,2,2
3099,149185296,149184867,39,2,2
3100,148814510,148814550,39,2,2
3101,99352394,149570245,39,2,2
3102,10846099,149167406,39,2,2
3103,149575708,149575718,39,2,2
3104,149709253,84102301,39,2,2
3105,148793555,148793597,39,2,2
3106,149753151,149156780,39,2,2
3107,148670107,149687787,39,2,2
3108,148651062,149158766,39,2,2
3109,149605643,149168097,39,2,2
3110,151183340,10835543,39,2,2
3111,148533415,148612058,39,2,2
3112,148533591,119043284,39,2,2
3113,149184543,149184536,39,2,2
3114,148841925,148841982,39,2,2
3115,148839682,148839691,39,2,2
3116,148850433,148850625,39,2,2
3117,148789748,152361795,39,2,2
3118,148541145,30700346,39,2,2
3119,149160216,149158766,39,2,2
3120,38246399,149570742,39,2,2
3121,149596415,149596432,39,2,2
3122,149567381,149567373,39,2,2
3123,151237618,149568051,39,2,2
3124,149570743,149157916,39,2,2
3125,148841337,86803299,39,2,2
3126,148568921,148568416,39,2,2
3127,148671662,148674452,39,2,2
3128,3469647,149162144,39,2,2
3129,151200839,151200845,39,2,2
3130,149753123,149753125,39,2,2
3131,151227879,149691712,39,2,2
3132,149605864,149168097,39,2,2
3133,114898290,148612058,39,2,2
3134,148838967,148838970,39,2,2
3135,30459894,149154428,39,2,2
3136,148892351,149691712,39,2,2
3137,95850377,149158779,39,2,2
3138,148545913,113649806,39,2,2
3139,3469647,149583447,39,2,2
3140,148839528,148839597,39,2,2
3141,149753138,149753139,39,2,2
3142,2067048,148864796,39,2,2
3143,149627922,149627934,39,2,2
3144,149136914,20194738,39,1,1
3145,148839226,58866785,39,2,2
3146,148827455,51085248,39,2,2
3147,148847729,148847738,39,2,2
3148,148569253,149798110,39,2,2
3149,104703549,148827018,39,2,2
3150,148792825,120319794,39,2,2
3151,149705288,149142368,39,2,2
3152,148710753,149699871,39,2,2
3153,90448287,149168097,39,2,2
3154,9942589,148792567,39,2,2
3155,148841438,148841441,39,2,2
3156,9899666,102226108,39,2,1
3157,149705617,149705621,39,2,2
3158,151203489,162434060,39,2,2
3159,149570733,149157916,39,2,2
3160,148852485,148852579,39,2,2
3161,149159400,149157473,39,2,2
3162,148675003,148836219,39,2,2
3163,148854554,148854559,39,2,2
3164,149705600,149705605,39,2,2
3165,148849789,148849989,39,2,2
3166,30700346,150413127,39,2,1
3167,149570735,149157916,39,2,2
3168,148854538,148854546,39,2,2
3169,2067049,24775820,39,2,2
3170,149182616,149182610,39,2,2
3171,148844993,43881377,39,2,2
3172,148857514,149691712,39,2,2
3173,149159429,149158766,39,2,2
3174,149763077,162435501,39,2,2
3175,149149225,149628144,39,2,2
3176,149568664,149158077,39,2,2
3177,148850410,148850425,39,2,2
3178,149569452,149569098,39,2,2
3179,149698379,149206442,39,2,2
3180,8378346,149154428,39,2,2
3181,136768718,149184527,39,2,2
3182,149704411,149704414,39,2,2
3183,38107881,35145056,39,2,2
3184,148549365,151776575,39,2,2
3185,14182114,149158766,39,2,2
3186,148854456,148854538,39,2,2
3187,149567360,149161349,39,2,2
3188,148546738,6818420,39,2,2
3189,11172561,148612058,39,2,2
3190,149596410,149596415,39,2,2
3191,30336367,149158766,39,2,2
3192,148569555,148568416,39,2,2
3193,148836717,148838180,39,2,2
3194,51085248,148827469,39,2,2
3195,148840593,67160407,39,2,2
3196,148537640,18426017,39,2,2
3197,114364497,149751923,39,2,2
3198,149753105,149753108,39,2,2
3199,148859827,149699871,39,2,2
3200,148786690,148786696,39,2,2
3201,149127368,20194762,39,1,1
3202,149707492,149707497,39,2,2
3203,148814759,148814762,39,2,2
3204,148786662,148786672,39,2,2
3205,151229972,151229968,39,2,2
3206,7015277,149168096,39,2,2
3207,149160551,149796884,39,2,2
3208,148838983,148839108,39,2,2
3209,149158079,149157913,39,2,2
3210,148535049,149691712,39,2,2
3211,148852054,148852182,39,2,2
3212,151223380,149567178,39,2,2
3213,149710438,149159900,39,2,2
3214,149709792,149709793,39,2,2
3215,149705272,149705279,39,2,2
3216,148694324,149691712,39,2,2
3217,34584290,121987738,39,2,2
3218,30700346,151206980,39,2,1
3219,149710443,149710449,39,2,2
3220,12401126,148562398,39,2,2
3221,10775210,149154428,39,2,2
3222,126048495,12972869,39,2,2
3223,149605800,149168097,39,2,2
3224,148854300,148854456,39,2,2
3225,8378346,149167406,39,2,2
3226,151223769,62823600,39,2,2
3227,148837538,148837544,39,2,2
3228,148845306,148845311,39,2,2
3229,149567385,149158077,39,2,2
3230,121987738,149753117,39,2,2
3231,148842226,148842230,39,2,2
3232,9095322,149698379,39,2,2
3233,149157916,149157913,39,2,2
3234,148793351,148793541,39,2,2
3235,151223773,118639527,39,2,2
3236,151564883,150020105,39,2,2
3237,7014913,91400373,39,2,2
3238,149568452,149158077,39,2,2
3239,148689046,149691712,39,2,2
3240,149698196,149167759,39,2,2
3241,151227324,149691712,39,2,2
3242,148842322,15341623,39,2,2
3243,148569497,148568416,39,2,2
3244,35145056,148837538,39,2,2
3245,148640119,149168096,39,2,2
3246,148545840,151224076,39,2,2
3247,148568426,148568416,39,2,2
3248,148836921,87771179,39,2,2
3249,148838976,148838983,39,2,2
3250,149160223,149158766,39,2,2
3251,149159400,149158766,39,2,2
3252,149707497,149707545,39,2,2
3253,148673762,148836720,39,2,2
3254,63614102,149167406,39,2,2
3255,149567355,149161349,39,2,2
3256,148568939,148568416,39,1,2
3257,148847776,148847783,39,2,2
3258,149159056,149158766,39,2,2
3259,9517432,148568416,39,2,2
3260,150280422,149691712,39,2,2
3261,148785476,148785723,39,2,2
3262,148674765,148674769,39,2,2
3263,149753147,149753151,39,2,2
3264,149570245,149569098,39,2,2
3265,148838698,26481699,39,2,2
3266,7015277,7014841,39,2,2
3267,117109705,135246316,39,2,2
3268,148859827,149691712,39,2,2
3269,161406701,152361795,39,1,2
3270,149753132,149753138,39,2,2
3271,51082607,149707987,39,2,2
3272,148793347,149158766,39,2,2
3273,149698578,149698582,39,2,2
3274,161399330,152361795,39,1,2
3275,149710202,149710296,39,2,2
3276,79074357,149566798,39,2,2
3277,12102720,126048495,39,2,2
3278,151230204,149570743,39,2,2
3279,97425476,13344762,40,2,2
3280,96654838,57228978,40,2,2
3281,96654950,57228978,40,2,2
3282,6978680,97499027,40,2,2
3283,96596603,97758241,40,2,2
3284,14393317,36838022,40,2,2
3285,52309847,97481182,40,2,2
3286,3279974,96954603,40,2,2
3287,96931088,36838022,40,2,2
3288,12843031,98605556,40,2,2
3289,97013839,97933782,40,2,2
3290,97015630,97015625,40,2,2
3291,96562112,24704981,40,2,2
3292,53862689,99709782,40,2,2
3293,78551177,1351110,40,2,2
3294,13916444,98073347,40,2,2
3295,96932462,12117243,40,2,2
3296,7952321,80664766,40,2,2
3297,46230282,97731146,40,2,1
3298,96969757,96969543,40,2,2
3299,97019089,97732178,40,2,2
3300,96690352,98610045,40,2,2
3301,97930510,97025802,40,2,2
3302,45432364,98419647,40,2,2
3303,7951587,97499027,40,2,2
3304,905123,27998088,40,2,2
3305,96703683,46325611,40,2,2
3306,97026873,17290276,40,2,2
3307,57091000,97087594,40,2,2
3308,96955560,32498112,40,2,1
3309,96301558,96301553,40,2,2
3310,27331982,97499027,40,2,2
3311,45476204,12117243,40,2,2
3312,96997093,97727467,40,2,2
3313,10247466,12117243,40,2,2
3314,96568345,36838022,40,2,2
3315,97022739,97403694,40,2,2
3316,13909471,97834868,40,2,2
3317,4669579,9534486,40,2,2
3318,96584834,36838022,40,2,2
3319,97089155,97425476,40,2,2
3320,49505906,9904238,40,2,2
3321,16838611,96988124,40,2,2
3322,14193907,4261635,40,2,2
3323,96934403,46325611,40,2,2
3324,97133123,96570531,40,1,2
3325,97051927,10178973,40,2,2
3326,97024067,97024065,40,2,2
3327,96973980,9904238,40,2,2
3328,97089162,98093140,40,2,2
3329,97025233,97025225,40,2,2
3330,98568148,97702602,40,2,2
3331,96570110,97395877,40,2,2
3332,9969789,6978676,40,2,2
3333,97106399,97395586,40,2,2
3334,1255894,99053483,40,2,2
3335,47367360,96570110,40,2,2
3336,97404074,97732197,40,2,2
3337,98037917,80664766,40,2,2
3338,97027134,80666995,40,2,2
3339,19263569,97499027,40,2,2
3340,97068677,97408977,40,1,1
3341,96317642,99053539,40,2,2
3342,47930947,172562,40,2,2
3343,4860461,4261635,40,2,2
3344,96997102,98605556,40,2,2
3345,96655169,97756937,40,2,2
3346,21004667,46230282,40,2,2
3347,97727557,98062661,40,2,2
3348,3814868,99409352,40,2,2
3349,97002531,97002535,40,2,2
3350,18864639,96610478,40,2,2
3351,96932462,97015630,40,2,2
3352,97938155,97025802,40,2,2
3353,97888626,97716762,40,2,2
3354,3814868,98032245,40,2,1
3355,97760414,98059174,40,2,2
3356,96574884,97400869,40,2,2
3357,97764023,97764020,40,2,2
3358,80587765,98077839,40,2,2
3359,96953111,9904238,40,2,2
3360,96929263,107782289,40,1,1
3361,24704981,61189627,40,2,2
3362,97402313,97727554,40,2,2
3363,96617062,97101991,40,2,2
3364,96930818,97751106,40,2,2
3365,96570116,46325611,40,2,2
3366,96583770,96583455,40,2,2
3367,2393072,96581586,40,1,1
3368,17890509,9904238,40,2,2
3369,7951563,172562,40,2,2
3370,1351110,46230282,40,2,2
3371,6076330,36717437,40,2,2
3372,97127163,4261635,40,2,2
3373,96931071,36838022,40,2,2
3374,6046631,97081550,40,2,2
3375,97004022,97722486,40,2,2
3376,97826912,107797828,40,2,2
3377,98074770,107797867,40,2,2
3378,29185909,96574884,40,2,2
3379,6979659,96955866,40,2,2
3380,97024544,97024542,40,2,2
3381,97185966,96567719,40,2,2
3382,19229484,97395586,40,2,2
3383,96261183,96260827,40,1,2
3384,21021259,76258823,40,2,2
3385,3426501,98605556,40,2,2
3386,13909471,96562112,40,2,2
3387,97930880,97024546,40,2,2
3388,97751141,97751106,40,2,2
